the_geom,cartodb_id,dt_start,dt_end,fishfry_uuid
,4123,2017-03-10 21:00:00+00,2017-03-10 23:30:00+00,a942e4e8-6ad2-40c3-bc79-b7d2e90f6713
,4124,2017-04-07 20:00:00+00,2017-04-07 22:30:00+00,a942e4e8-6ad2-40c3-bc79-b7d2e90f6713
,4125,2017-03-17 20:00:00+00,2017-03-17 22:30:00+00,a942e4e8-6ad2-40c3-bc79-b7d2e90f6713
,4126,2017-03-03 16:00:00+00,2017-03-04 00:00:00+00,b5204a05-8bf3-43ed-8df9-be05fea7cc33
,4127,2017-03-01 16:00:00+00,2017-03-02 00:00:00+00,b5204a05-8bf3-43ed-8df9-be05fea7cc33
,4128,2017-03-31 12:00:00+00,2017-03-31 22:00:00+00,99
,4129,2017-04-07 12:00:00+00,2017-04-07 22:00:00+00,99
,4130,2017-04-14 12:00:00+00,2017-04-14 22:00:00+00,99
,4131,2017-03-24 12:00:00+00,2017-03-24 22:00:00+00,99
,4132,2017-03-17 12:00:00+00,2017-03-17 22:00:00+00,99
,4133,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,83
,4134,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,83
,4135,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,83
,4136,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,83
,4137,2017-04-14 20:00:00+00,2017-04-14 23:00:00+00,83
,4143,2017-03-31 15:00:00+00,2017-03-31 18:00:00+00,42
,4144,2017-04-14 20:00:00+00,2017-04-14 23:00:00+00,42
,4145,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,42
,4146,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,42
,4147,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,42
,4148,2017-03-24 15:00:00+00,2017-03-24 18:00:00+00,42
,4149,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,42
,4150,2017-04-07 15:00:00+00,2017-04-07 18:00:00+00,42
,4151,2017-04-14 15:00:00+00,2017-04-14 18:00:00+00,42
,4152,2017-03-17 15:00:00+00,2017-03-17 18:00:00+00,42
,4153,2017-03-24 19:00:00+00,2017-03-24 23:00:00+00,ec57d6db-53c0-48b2-869e-8bb8dec1aa3a
,4154,2017-03-31 19:00:00+00,2017-03-31 23:00:00+00,ec57d6db-53c0-48b2-869e-8bb8dec1aa3a
,4155,2017-03-10 20:00:00+00,2017-03-11 00:00:00+00,ec57d6db-53c0-48b2-869e-8bb8dec1aa3a
,4156,2017-03-17 19:00:00+00,2017-03-17 23:00:00+00,ec57d6db-53c0-48b2-869e-8bb8dec1aa3a
,4157,2017-04-07 19:00:00+00,2017-04-07 23:00:00+00,ec57d6db-53c0-48b2-869e-8bb8dec1aa3a
,4158,2017-04-14 19:00:00+00,2017-04-14 23:00:00+00,ec57d6db-53c0-48b2-869e-8bb8dec1aa3a
,4159,2017-03-01 20:00:00+00,2017-03-02 00:00:00+00,ec57d6db-53c0-48b2-869e-8bb8dec1aa3a
,4160,2017-03-03 20:00:00+00,2017-03-04 00:00:00+00,ec57d6db-53c0-48b2-869e-8bb8dec1aa3a
,4161,2017-03-31 20:30:00+00,2017-03-31 22:30:00+00,57
,4162,2017-03-24 20:30:00+00,2017-03-24 22:30:00+00,57
,4163,2017-03-17 20:30:00+00,2017-03-17 22:30:00+00,57
,4164,2017-04-07 20:30:00+00,2017-04-07 22:30:00+00,57
,4169,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,56
,4170,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,56
,4171,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,56
,4172,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,56
,4173,2017-04-14 15:30:00+00,2017-04-14 22:30:00+00,78
,4174,2017-04-14 15:00:00+00,2017-04-15 02:00:00+00,3804500d-47f6-4f38-96cf-e4ecf236ded4
,4175,2017-04-07 15:00:00+00,2017-04-08 02:00:00+00,3804500d-47f6-4f38-96cf-e4ecf236ded4
,4176,2017-03-24 15:00:00+00,2017-03-25 02:00:00+00,3804500d-47f6-4f38-96cf-e4ecf236ded4
,4177,2017-03-31 15:00:00+00,2017-04-01 02:00:00+00,3804500d-47f6-4f38-96cf-e4ecf236ded4
,4178,2017-03-17 15:00:00+00,2017-03-18 02:00:00+00,3804500d-47f6-4f38-96cf-e4ecf236ded4
,4179,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,104
,4180,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,104
,4181,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,104
,4182,2017-04-14 20:00:00+00,2017-04-14 23:00:00+00,104
,4183,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,104
,4184,2017-03-24 20:00:00+00,2017-03-25 00:00:00+00,118
,4185,2017-04-07 20:00:00+00,2017-04-08 00:00:00+00,118
,4186,2017-03-17 20:00:00+00,2017-03-18 00:00:00+00,118
,4187,2017-04-14 20:00:00+00,2017-04-15 00:00:00+00,118
,4188,2017-03-31 20:00:00+00,2017-04-01 00:00:00+00,118
,4189,2017-03-31 15:00:00+00,2017-03-31 23:00:00+00,140
,4190,2017-04-07 15:00:00+00,2017-04-07 23:00:00+00,140
,4191,2017-04-14 15:00:00+00,2017-04-14 23:00:00+00,140
,4192,2017-03-17 15:00:00+00,2017-03-17 23:00:00+00,140
,4193,2017-03-24 15:00:00+00,2017-03-24 23:00:00+00,140
,4194,2017-03-01 16:00:00+00,2017-03-02 00:00:00+00,51cb2e6b-b9d8-4b6b-86d3-64df51eb1699
,4195,2017-04-14 15:00:00+00,2017-04-14 23:00:00+00,51cb2e6b-b9d8-4b6b-86d3-64df51eb1699
,4196,2017-04-07 20:00:00+00,2017-04-07 23:00:00+00,d653f9a0-7eaa-4911-b152-3a29211c7097
,4197,2017-03-10 21:00:00+00,2017-03-11 00:00:00+00,d653f9a0-7eaa-4911-b152-3a29211c7097
,4198,2017-03-31 20:00:00+00,2017-03-31 23:00:00+00,d653f9a0-7eaa-4911-b152-3a29211c7097
,4199,2017-03-17 20:00:00+00,2017-03-17 23:00:00+00,d653f9a0-7eaa-4911-b152-3a29211c7097
,4200,2017-03-24 20:00:00+00,2017-03-24 23:00:00+00,d653f9a0-7eaa-4911-b152-3a29211c7097
,4201,2017-03-03 21:00:00+00,2017-03-04 00:00:00+00,d653f9a0-7eaa-4911-b152-3a29211c7097
